id,type,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,will
1135,2,74.25,74.43,74.05,74.08,79.37,74.7,77.64,69.98,2,20,2,10,5,6,1,1987,6,10,4,4,18,11,5,20,25,0
1136,2,91.68,86.67,92.53,96.72,93.89,83.6,82.15,87.67,2,17,3,7,3,5,1,1978,4,23,7,9,18,13,7,20,25,0
1137,2,63.74,59.27,51.82,63.4,63.64,71.95,73.38,66.66,2,32,1,6,3,5,1,1986,5,8,5,4,20,8,6,20,30,0
1138,2,87.03,74.92,55.72,67.55,71.83,82.53,75.47,78.11,2,30,2,18,5,6,2,1971,5,25,7,9,20,15,10,44,14,0
1139,2,77.81,77.8,70.3,74.5,71.45,77.77,77.77,77.76,2,26,1,3,2,3,0,1993,6,3,6,8,20,10,17,0,0,0
1140,2,72.59,78.66,59.33,85.61,77.7,85.81,73.32,81.09,1,28,2,7,3,2,0,1990,6,6,4,2,20,13,10,20,0,0
1141,2,80.38,74.52,66.69,76.87,79.54,80.52,75.68,77.76,2,12,2,8,5,6,1,1986,6,11,4,6,30,17,18,10,0,0
1142,2,75.78,73.67,63.08,70.34,69.67,71.95,62.42,67.08,2,20,2,5,3,5,1,1988,6,7,4,4,30,10,11,20,20,0
1144,2,72.59,74.3,85.17,66.19,71.3,75.23,66.53,69.21,2,30,3,7,5,6,2,1990,6,6,3,5,12,7,9,20,10,0
1145,2,74.82,74.15,81.56,84.72,74.69,77.77,77.77,88.87,1,8,1,5,3,2,0,1995,6,1,2,8,14,8,10,0,25,0
1148,2,71.36,63.4,62.94,71.24,67.9,66.99,60.13,58.45,2,6,1,3,3,5,1,1985,6,12,2,7,19,16,10,30,5,0
1149,2,72.41,72.41,59.33,74.08,71.67,69.41,73.34,77.76,2,35,2,10,3,5,1,1984,6,12,3,7,20,7,8,0,30,0
1150,2,79.66,64.67,66.69,66.66,69.9,69.41,71.04,73.66,1,35,1,10,3,5,1,1984,6,12,3,7,20,10,8,0,35,0
1151,2,76.88,76.17,70.44,76.87,69.51,80.52,75.45,71.11,2,4,2,8,3,5,1,1990,5,10,3,3,37,35,20,20,10,0
1153,2,73.33,74.11,77.81,77.77,71.67,77.77,77.97,77.76,2,23,2,2,3,2,0,1997,5,3,4,8,15,10,9,45,5,0
1154,2,82.23,77.23,73.9,85.61,68.43,73.83,75.47,77.76,2,28,2,6,3,5,1,1991,5,6,4,3,18,9,10,15,0,0
1155,2,82.23,76.95,74.05,70.82,74.69,78.1,75.48,70.33,1,20,2,6,3,5,1,1986,5,10,4,2,20,12,9,0,0,0
1159,2,81.75,83.2,74.2,85.61,73.22,78.31,86.79,80.67,2,15,2,8,4,6,1,1990,6,9,6,5,14,6,10,20,10,0
1160,2,75.78,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,37,1,10,3,5,1,1982,6,15,4,2,15,8,7,40,0,0
1161,2,83.87,84.64,81.56,84.24,86.71,73.02,75.71,80.32,2,46,1,6,6,6,1,1974,6,23,7,9,15,12,10,26,15,0
1162,2,71.68,77.04,66.69,81.03,79.06,72.49,79.87,67.43,2,30,2,15,3,5,1,1986,5,13,4,3,24,8,7,20,25,0
1163,2,61.66,71.71,85.17,63.44,61.22,58.83,73.43,64.45,2,42,1,15,4,6,1,1978,6,18,4,4,18,10,12,34,8,0
1164,2,83.21,80.2,74.2,89.3,78.84,80.52,82.15,77.76,1,15,1,6,4,6,1,1991,5,6,4,8,15,10,9,0,13,0
1165,2,77.78,79.95,70.44,73.61,79.48,77.77,75.48,74.44,2,39,1,15,6,6,2,1981,5,19,3,2,20,10,16,21,5,0
1166,2,73.21,75.78,66.69,66.66,69.9,69.08,73.2,70.76,1,21,1,5,3,5,1,1984,5,10,5,2,20,12,10,38,0,0
1167,2,72.67,68.93,66.69,69.92,66.88,77.77,77.76,66.66,2,25,2,5,3,2,0,1995,6,2,4,8,30,15,10,0,0,0
1168,2,63.14,59.92,51.82,40.75,51,55.02,73.19,55.47,2,19,2,6,5,6,1,1974,5,22,2,3,30,12,18,0,0,0
1169,2,53.73,55.84,44.6,54.65,44.37,44.98,48.65,52.57,2,12,1,4,4,5,2,1993,5,5,3,5,80,70,54,0,0,0
1171,2,81.69,82.07,81.56,81.03,82.78,80.52,82.35,81.87,2,10,1,8,5,6,1,1990,6,6,5,3,14,7,4,20,25,0
1172,2,87.07,85.22,77.81,88.88,77.76,88.88,88.88,88.87,2,33,1,6,3,5,1,1987,6,7,5,4,17,10,12,0,30,0
1173,2,84.5,79.83,77.81,77.77,82.61,86.14,86.6,88.87,2,10,1,7,5,6,1,1990,4,6,5,3,21,11,8,20,20,0
1175,2,94.45,98.77,88.92,96.3,96.9,99.99,99.99,99.98,2,30,1,2,3,5,1,1989,8,5,2,5,26,7,13,25,0,0
1176,2,88.92,88.92,88.92,88.88,85.85,83.6,86.6,81.09,2,27,2,8,3,5,1,1992,5,6,4,2,30,20,8,50,10,0
1177,2,74.25,76.54,70.44,77.77,74.69,77.77,71.06,73.66,1,10,1,8,3,5,1,1990,6,6,4,4,30,25,26,0,0,0
1178,2,83.93,84.37,88.92,85.61,85.79,82.73,88.88,82.22,1,15,1,10,4,6,2,1985,4,15,3,5,30,25,15,30,10,0
1179,2,83.21,83.2,88.92,84.72,85.63,83.06,82.16,81.87,2,39,1,11,3,5,1,1981,5,15,3,4,22,16,15,29,10,0
1180,2,70.57,74.52,62.94,70.82,69.73,69.41,73.34,73.66,1,15,1,18,3,5,1,1980,4,17,7,9,30,25,26,0,0,0
1181,2,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,10,1,12,3,5,1,1982,5,15,3,2,9,5,3,20,25,0
1182,2,90.95,92.2,96.28,92.14,93.72,91.63,93.46,96.3,1,24,1,5,2,3,0,1995,5,2,5,7,13,5,5,15,25,0
1183,2,72.95,79.95,70.3,74.08,73.34,69.41,88.88,77.76,2,6,1,5,5,6,1,1986,8,5,3,3,19,6,9,20,0,0
1184,2,99.04,99.03,99.03,99.98,96.43,86.14,84.31,77.76,2,10,1,7,5,6,1,1990,6,6,5,3,18,7,5,20,30,0
1185,2,88.74,81.09,85.17,81.03,81.06,83.6,80.05,81.09,2,20,1,12,3,5,1,1984,6,13,4,7,16,10,4,30,20,0
1186,2,79.84,84.5,77.81,85.19,79.54,86.14,80.07,84.77,2,10,1,7,5,6,1,1990,4,6,5,3,18,11,5,25,25,0
1187,2,59.83,68.98,66.69,62.92,75.76,64.12,73.34,62.47,2,6,2,6,5,6,1,1973,8,22,3,2,50,45,25,20,12,0
1188,2,77.81,69.69,70.44,74.5,71.67,69.41,73.2,73.66,1,10,2,15,3,5,1,1980,4,16,4,2,50,45,40,0,0,0
1191,2,83.54,81.09,85.17,81.45,81,83.06,86.72,81.09,2,21,1,4,5,6,1,1982,4,18,4,6,10,6,3,15,25,0
1192,2,85.04,85.63,77.81,81.93,82.61,83.6,86.59,84.77,1,4,1,3,2,3,0,1994,6,5,4,4,12,8,7,25,8,0
1193,2,77.81,77.8,81.56,77.77,77.76,77.77,77.77,77.76,2,15,1,10,3,5,1,1985,6,15,5,6,68,60,45,30,15,0
1194,2,64.66,66.69,62.94,66.66,66.65,66.66,66.67,66.66,1,1,4,1,3,5,1,1994,5,5,4,8,12,5,5,15,20,0
1195,2,84.32,81.57,96.28,85.61,87.09,83.06,73.58,85.54,1,33,3,10,3,5,1,1987,6,10,2,5,16,5,5,15,0,0
1196,2,89.34,77.4,88.92,77.77,81,91.09,79.81,84.77,2,10,1,3,3,5,1,1993,6,4,4,3,25,8,7,30,20,0
1197,2,72.41,72.12,85.17,77.77,72.75,72.49,80.05,74.09,2,10,1,10,6,6,2,1984,8,10,3,7,27,8,10,20,20,0
1198,2,75.81,73.39,70.3,66.66,65.35,72.49,64.37,74.09,2,3,2,2,3,2,0,1997,5,1,3,5,30,8,15,40,15,0
1199,2,73.21,71.51,70.44,70.34,72.75,72.49,68.81,62.55,2,36,1,14,5,6,1,1984,6,13,4,2,40,25,30,35,0,0
1200,2,83.72,79.83,85.17,77.77,82.61,83.27,77.91,81.87,2,24,1,5,6,6,2,1980,5,16,4,2,30,13,11,20,15,0
1201,2,73.39,68.47,59.33,70.34,68.49,69.74,73.34,73.66,2,30,1,8,5,6,1,1990,4,6,3,8,10,5,7,29,13,0
1202,2,81.75,83.89,88.92,77.77,79.23,80.85,75.43,81.87,1,5,1,4,5,6,1,1990,6,8,5,2,16,6,7,25,15,0
1203,2,79.84,97.64,99.03,99.98,99.98,99.99,99.99,99.98,2,56,1,15,3,5,1,1964,5,35,3,5,16,5,3,20,25,0
1204,2,60.57,62.27,62.94,66.66,65.04,63.59,62.23,55.55,2,20,1,10,3,5,1,1986,6,12,4,4,18,9,4,25,25,0
1205,2,76.64,73.27,73.9,67.55,69.58,80.52,71.24,74.44,2,2,2,2,2,3,0,1997,6,2,4,7,15,8,10,25,15,0
1206,2,81.69,85.91,96.28,88.88,85.63,86.14,86.79,85.54,2,10,1,7,5,6,1,1990,6,7,5,3,14,9,4,20,25,0
1207,2,71.3,53.46,48.07,58.81,63.58,55.56,55.56,55.55,2,9,1,5,3,2,0,1994,6,5,8,10,20,15,10,40,10,0
1208,2,67.8,66.69,66.69,66.66,61.8,66.66,66.67,66.66,2,31,2,6,3,5,1,1988,6,5,3,5,26,16,10,0,0,0
1209,2,75.78,83.89,85.17,84.72,80.78,78.31,79.86,81.87,1,5,1,3,2,3,0,1997,6,1,4,4,30,28,20,20,5,0
1210,2,70.01,66.12,62.94,66.66,63.58,66.34,71.1,84.77,2,32,1,1,5,6,1,1988,4,10,8,10,35,15,18,30,7,0
1211,2,72.82,72.09,77.81,77.77,71.45,71.95,77.58,70.76,1,6,1,2,4,5,2,1987,5,10,4,2,30,20,24,10,10,0
1212,2,79.66,80.23,77.81,77.77,77.54,77.77,79.87,73.66,1,15,1,10,1,1,0,1990,6,9,7,9,30,20,10,50,10,0
1213,2,72.82,74.52,70.44,77.77,74.52,75.03,73.2,74.44,1,8,1,7,3,5,1,1990,6,8,6,3,40,35,25,0,0,0
1214,2,76.7,66.69,59.18,66.66,63.58,69.21,60.13,62.55,2,30,2,5,5,6,1,1979,5,18,1,4,10,3,4,25,0,0
1217,2,77.27,75.66,77.81,74.5,82.61,77.77,82.16,80.67,2,15,1,5,2,3,0,1992,6,5,4,4,18,12,10,20,10,0
1218,2,86.75,91.71,96.28,86.09,82.47,88.02,81.96,81.02,2,40,1,8,5,6,1,1974,4,23,4,7,20,8,6,20,25,0
1219,2,84.66,81.86,92.53,79.14,78.69,74.37,77.71,84.77,2,40,1,8,5,6,1,1974,5,23,4,2,20,6,9,0,25,0
1220,2,99.04,86.89,81.41,85.61,82.61,79.99,84.51,88.1,2,30,1,15,3,5,1,1979,5,19,5,8,20,13,8,10,25,0
1221,2,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,10,1,12,3,5,1,1981,5,16,3,2,25,9,9,15,25,0
1222,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,16,1,6,5,6,1,1984,6,14,3,3,30,20,20,15,5,0
1223,2,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,4,2,5,3,2,0,1989,6,7,8,10,30,20,26,10,10,0
1224,2,81.69,77.04,77.81,74.5,74.52,69.41,73.38,73.31,2,24,1,3,3,2,0,1996,6,3,3,8,30,12,20,10,5,0
1225,2,69.83,66.69,70.44,70.82,66.59,63.92,66.71,74.44,1,20,1,10,3,5,1,1985,4,13,4,4,34,22,13,20,20,0
1226,2,71.11,66.69,59.18,66.66,60.56,72.81,66.67,66.66,2,15,1,16,3,5,1,1981,6,17,4,2,40,30,15,50,0,0
1227,2,84.06,77.8,77.81,77.77,83.79,83.92,77.77,77.76,1,10,2,10,1,1,0,1989,6,7,2,3,11,6,9,25,10,0
1230,2,91.69,87.94,77.81,96.72,77.76,88.55,86.59,89.22,2,14,1,7,5,6,1,1992,6,6,6,7,13,5,7,15,0,0
1231,2,93.2,88.27,85.17,92.61,94.96,91.09,89.13,84.34,2,3,3,2,3,5,1,1995,5,2,4,4,16,10,10,30,15,0
1232,2,84.5,86.89,81.56,85.61,84.08,83.6,86.79,81.44,2,8,2,8,3,2,0,1989,4,7,8,10,20,15,16,10,10,0
1233,2,72.1,72.37,74.05,74.08,69.73,72.49,71.24,69.98,1,5,1,8,3,5,1,1990,6,6,4,5,30,25,26,0,0,0
1234,2,77.81,72.37,77.81,74.5,66.65,77.77,75.49,70.33,2,10,1,3,4,4,0,1998,5,1,2,8,17,8,8,0,25,0
1235,2,77.48,73.54,85.17,81.03,77.7,77.45,77.97,70.76,2,6,2,8,2,3,0,1988,5,9,7,9,20,15,15,10,10,0
1236,2,80.77,79.83,85.17,77.77,84.02,77.77,84.31,88.87,2,29,2,4,4,4,0,1991,5,5,3,2,28,13,12,35,0,0
1237,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,13,2,9,3,5,1,1988,5,6,7,9,20,15,10,20,10,0
1238,2,90.24,84.28,85.31,88.88,75.22,85.81,93.31,89.22,2,18,2,10,3,5,1,1982,5,13,3,6,25,8,13,20,0,0
1240,2,54.66,61.66,55.58,58.81,60.4,66.66,68.76,58.88,1,24,1,2,3,2,0,1995,6,2,4,5,24,7,12,20,0,0
1241,2,79.66,67.92,74.2,74.5,72.75,78.1,68.96,70.76,2,10,1,10,5,6,1,1978,5,20,4,6,20,11,13,0,0,0
1242,2,75.78,73.13,81.56,70.82,69.9,74.7,66.86,67.43,2,30,2,5,3,5,1,1989,6,6,4,3,24,12,9,15,25,0
1243,2,72.22,76.91,63.08,67.08,71.51,75.03,73.34,74.44,2,30,2,6,3,5,1,1989,6,7,4,4,26,8,9,20,20,0
1244,2,90.26,85.71,74.05,81.93,88.4,72.49,91.04,80.67,2,2,3,1,3,5,1,1990,3,6,5,4,30,20,14,20,15,0
1245,2,68.73,72.41,66.69,73.61,69.9,71.95,71.06,70.76,1,10,1,6,3,5,1,1980,5,16,4,1,30,20,20,30,0,0
1246,2,79.84,80.2,85.17,85.61,80.84,80.85,80.05,77.76,2,43,2,17,4,5,2,1976,4,18,3,3,31,21,13,0,0,0
1247,2,98.19,96.74,92.67,99.98,96.74,94.17,97.7,88.87,2,32,1,7,6,6,2,1988,6,10,3,4,41,18,20,25,0,0
1249,2,84.26,70.9,70.44,74.98,63.64,75.56,66.65,70.33,2,10,2,2,3,5,1,1986,6,10,2,5,9,5,3,20,30,0
1250,2,69.65,77.8,70.44,60.13,52.41,69.74,79.93,62.9,2,5,3,3,3,5,1,1979,6,18,2,4,10,6,9,30,0,0
1251,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2,39,1,13,3,5,1,1981,6,16,6,7,14,10,11,15,20,0
1252,2,83.21,82.26,81.56,84.72,83.85,83.06,82.16,84.77,2,15,2,8,3,5,1,1985,5,13,3,4,15,10,11,20,20,0
1253,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,20,1,8,5,6,1,1982,5,15,7,9,15,11,7,40,0,0
1254,2,44.46,44.45,44.45,44.43,44.43,44.44,44.44,44.43,2,5,1,1,3,5,1,1984,5,10,4,8,17,11,9,0,20,0
1255,2,61.11,64.26,59.33,66.66,68.21,66.66,66.67,66.66,1,8,2,2,1,1,0,1997,6,1,2,8,25,10,15,15,15,0
1256,2,71.36,74.8,74.05,74.5,72.91,72.49,73.38,70.76,1,8,1,6,3,5,1,1990,6,6,4,2,20,15,10,0,0,0
1257,2,77.81,74.8,77.81,77.77,77.76,75.03,73.34,81.09,2,30,1,10,3,5,1,1986,4,12,4,5,20,6,7,10,30,0
1258,2,67.43,76.14,88.92,88.88,62.17,67.2,80.05,77.69,1,3,3,20,3,5,1,1980,5,15,7,9,20,8,7,15,25,0
1259,2,75.96,69.98,74.05,66.66,71.51,75.03,71.06,74.44,2,32,2,8,5,6,1,1987,6,7,4,4,20,10,9,0,30,0
1260,2,67.6,66.97,63.22,63.81,55.26,58.63,66.67,66.66,1,5,2,6,2,3,0,1992,6,6,4,8,30,20,20,30,10,0
1261,2,82.8,86.67,77.81,85.61,85.48,83.6,73.14,69.56,2,6,3,5,6,6,2,1983,5,12,6,2,30,15,7,40,18,0
1262,2,82.8,85.63,81.56,88.88,87.32,83.06,84.31,81.87,2,39,1,12,3,5,3,1981,6,15,4,2,80,60,50,30,15,0
1263,2,85.04,83.24,81.56,85.61,83.85,83.6,86.59,84.77,2,40,1,15,5,5,2,1980,4,16,2,7,60,50,40,20,15,0
1264,2,63.74,66.28,51.82,70.82,52.47,58.3,71.04,70.76,2,27,2,8,3,2,0,1993,6,4,4,4,13,10,7,40,15,0
1265,2,87.46,79.26,74.2,82.35,90.27,83.6,93.52,81.02,2,20,2,10,4,6,1,1982,6,14,2,2,15,10,12,10,5,0
1266,2,72.28,63.4,51.96,63.4,68.43,55.02,62.47,55.12,2,5,2,7,3,5,1,1983,5,15,4,2,15,6,9,25,0,0
1267,2,77.81,77.8,77.81,77.77,77.76,77.77,73.38,73.66,2,30,1,10,3,5,1,1987,6,10,4,2,20,13,5,20,30,0
1268,2,80.77,75.2,81.56,77.77,71.67,78.1,75.48,81.44,2,35,2,1,3,5,1,1984,6,16,7,9,25,8,10,0,0,0
1269,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,6,2,8,3,2,0,1988,4,6,7,9,20,10,10,20,10,0
1271,2,82.1,87.65,88.92,85.61,84.08,85.81,84.44,81.44,2,6,2,9,3,2,0,1989,5,7,4,1,20,15,16,10,10,0
1272,2,81.36,83.52,85.17,82.35,80.84,88.88,82.21,77.76,2,3,3,6,4,4,0,1992,4,4,2,4,10,5,8,25,10,0
1273,2,69.27,73.39,77.81,66.66,69.9,72.49,73.38,73.66,1,5,1,5,3,5,1,1990,6,7,4,5,30,25,15,30,0,0
1275,2,71.3,70.96,74.05,70.34,72.91,66.66,68.78,70.76,2,26,1,3,3,2,0,1993,5,3,6,8,13,8,10,20,0,0
1279,2,53.55,53.55,66.69,66.24,53.54,53.34,51.11,51.44,1,8,1,6,5,6,1,1990,3,6,6,5,40,35,30,10,0,0
1281,2,75.78,75.78,85.17,85.19,79,83.6,82.4,73.66,2,10,1,8,2,3,0,1990,6,6,5,5,17,11,12,30,15,0
1282,2,77.99,83.48,74.2,73.61,84.02,83.92,77.76,77.76,2,15,3,6,5,6,1,1985,6,10,5,4,15,9,10,0,0,0
1283,2,70.57,75.78,74.05,70.34,72.91,72.49,75.48,70.33,1,6,1,7,3,5,1,1990,6,7,3,2,30,25,20,0,0,0
1284,2,64.12,72.12,66.69,70.82,71.14,69.41,64.51,62.55,1,8,2,7,3,5,1,1987,5,8,5,4,20,10,15,30,10,0
1285,2,63.14,67.86,77.81,74.5,69.9,58.3,71.24,63.33,1,10,1,10,3,5,1,1985,6,11,5,5,25,12,18,25,5,0
1286,2,83.01,83.24,77.81,85.61,80.84,80.52,84.49,84.77,1,5,1,3,2,3,0,1995,6,4,4,4,10,6,9,15,5,0
1287,2,70.57,68.71,66.69,73.61,71.67,75.03,71.06,74.44,1,10,1,12,3,5,1,1985,4,12,4,5,30,25,15,0,0,0
1288,2,88.35,86.93,81.41,85.61,86.02,80.52,84.43,84.77,2,12,1,8,5,6,1,1988,4,10,4,4,18,13,14,0,0,0
1289,2,69.3,64.2,66.69,70.82,76.15,75.03,77.77,73.66,2,29,3,6,2,3,0,1991,5,9,4,1,20,6,12,30,10,0
1290,2,75.78,71.14,74.05,70.82,69.9,69.74,68.95,66.66,2,25,1,3,3,2,0,1994,5,2,6,5,20,9,10,0,0,0
1291,2,73.21,74.52,70.44,77.77,72.75,74.7,71.24,73.66,1,7,1,7,3,5,1,1990,6,7,4,2,20,15,10,0,0,0
1292,2,77.63,75.78,74.05,74.5,68.37,71.95,77.77,73.66,2,20,1,10,3,5,1,1985,6,12,5,4,20,15,15,30,10,0
1293,2,66.69,66.69,59.33,66.66,66.65,66.66,66.67,66.66,2,15,1,8,5,6,2,1985,6,12,4,2,30,20,25,10,0,0
1294,2,72.1,70.96,70.44,70.82,67.96,50.26,51.16,59.57,1,5,2,5,3,5,1,1985,6,12,4,2,30,25,20,0,0,0
1295,2,60.57,59.99,55.58,62.5,58.62,58.63,57.65,55.55,1,10,1,10,3,5,1,1980,4,17,4,4,30,25,26,0,0,0
1296,2,68.73,53.55,66.69,59.24,55.55,55.56,55.54,51.79,2,29,3,2,4,4,0,1991,6,5,1,5,35,12,30,0,0,0
1297,2,70.57,69.98,70.44,69.92,69.73,72.49,71.24,62.55,1,5,2,5,5,6,1,1990,6,6,4,5,30,25,15,30,0,0
1298,2,75.53,89.57,62.94,77.77,71.45,85.81,84.24,81.44,2,30,2,4,4,4,0,1990,6,7,6,4,30,14,20,15,0,0
1299,1,87.81,82.26,85.17,81.93,77.76,83.06,77.77,81.44,2,28,1,3,3,5,1,1992,6,4,4,4,23,9,14,0,25,0
1300,1,72.41,72.09,70.44,74.5,75.99,75.23,77.58,74.44,2,10,3,8,3,5,1,1990,6,5,5,8,38,13,21,15,0,0
1301,1,81.18,73.27,74.2,80.56,73.45,72.16,77.73,70.76,1,15,2,3,3,5,1,1985,6,11,5,4,33,28,17,0,0,0
1302,1,73.39,73.54,66.69,77.77,75.99,77.77,66.67,77.76,2,35,1,9,3,5,1,1984,6,12,6,2,30,20,20,0,0,0
1304,1,81.31,85.35,85.17,86.51,81,78.64,75.51,70.76,2,8,1,5,2,2,0,1987,5,10,4,2,10,5,7,10,10,0
1305,1,70.63,72.37,70.44,73.61,71.61,78.1,75.29,81.09,2,15,1,3,5,6,1,1992,5,4,4,5,13,11,11,8,0,0
1307,1,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,10,2,5,3,5,1,1987,4,9,5,5,15,12,9,20,10,0
1308,1,83.21,83.24,77.81,84.72,81,83.06,80.05,85.54,1,12,2,9,3,5,1,1985,4,11,7,9,24,17,15,0,0,0
1309,1,62.4,63.32,74.2,65.76,60.56,61.38,64.51,63.33,1,5,3,3,2,3,0,1993,6,3,4,4,30,25,22,60,10,0
1310,1,75.24,81.5,88.92,73.61,74.52,72.49,82.35,74.09,2,10,1,10,5,6,1,1984,8,9,6,6,30,19,12,10,25,0
1311,1,77.63,72.89,81.56,74.08,71.51,80.52,80.07,73.66,2,6,3,3,3,2,0,1991,6,6,3,4,35,12,23,30,10,0
1312,1,77.81,77.8,77.81,77.77,77.76,80.85,77.77,77.76,1,10,1,5,3,5,1,1990,5,6,3,4,20,5,16,20,15,0
1313,1,83.21,77.8,66.69,77.77,74.69,75.56,73.53,73.66,1,21,1,8,2,3,0,1984,4,12,4,2,28,18,15,20,8,0
1314,1,82.82,83.24,81.56,81.45,82.61,83.6,84.44,85.54,1,15,1,10,3,5,1,1990,5,6,5,8,18,10,8,0,0,0
1315,1,70.57,74.8,66.69,77.77,81,74.7,71.1,77.76,2,28,2,6,4,2,0,1992,6,6,5,7,28,14,22,0,0,0
1316,1,64.48,58.29,62.94,74.5,70.12,79.99,68.74,74.09,1,7,1,4,4,4,0,1995,6,4,6,4,10,5,9,15,5,0
1317,1,77.99,81.09,62.94,81.45,77.99,83.6,86.6,81.87,1,6,2,7,3,5,1,1990,4,7,4,4,18,11,13,33,10,0
1318,1,79.84,79.07,81.56,81.03,87.09,80.52,82.16,81.09,1,10,2,8,3,5,1,1985,4,12,7,9,21,18,15,0,0,0
1319,1,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,20,2,9,4,6,1,1986,5,10,3,6,10,6,7,10,0,0
1320,1,91.74,71.51,70.3,71.24,71.51,64.45,66.47,73.24,2,29,3,4,3,5,1,1991,5,6,3,4,40,22,21,32,5,0
1321,1,69.11,72.12,81.41,81.03,76.21,80.85,84.49,85.2,1,8,2,5,3,5,1,1990,6,6,6,4,20,12,18,10,5,0
1322,1,76.7,80.81,66.69,74.08,71.51,74.7,68.76,77.76,2,31,2,5,3,5,1,1989,5,9,4,2,24,16,18,25,0,0
1323,1,75.24,77.8,74.05,70.82,80.84,77.45,75.68,73.66,2,13,2,10,3,5,1,1985,5,12,4,3,20,12,14,10,10,0
1324,1,86.89,86.52,81.56,85.61,77.76,86.14,84.51,85.54,2,33,1,6,5,6,1,1986,6,8,3,4,23,14,7,20,25,0
1325,1,74.32,74.43,74.05,74.5,72.75,71.95,73.38,73.66,1,20,1,8,3,5,1,1985,5,12,7,9,30,25,26,15,15,0
1326,1,64.85,57.82,59.33,70.82,73.2,67.2,71.03,51.79,2,36,1,10,3,5,1,1984,6,12,3,2,30,15,20,0,0,0
1327,1,72.02,82.83,63.08,85.61,86.02,86.14,84.44,67.78,1,20,1,7,3,5,1,1982,5,14,6,2,31,12,11,18,0,0
1328,1,78.92,77.8,77.81,74.5,80.78,77.77,80.07,81.09,2,31,1,5,5,6,1,1988,6,10,5,2,50,20,45,0,0,0
1329,2,77.81,77.8,77.81,84.72,84.08,77.77,80.05,81.09,1,12,2,8,3,5,1,1984,5,12,6,4,13,8,12,46,32,0
1330,2,81.69,80.23,81.56,81.45,82.78,80.52,82.35,78.54,1,12,2,10,3,5,1,1985,5,12,6,5,12,8,10,21,24,0
1331,2,83.21,85.63,85.17,85.61,80.84,83.06,84.31,77.34,1,13,2,12,3,5,1,1982,5,16,3,4,12,7,9,21,8,0
1332,2,75.6,73.79,77.81,62.92,74.69,69.74,80.05,65.88,2,30,1,10,3,5,1,1990,6,8,4,3,22,7,8,20,20,0
1333,2,72.82,80.81,77.81,74.5,71.67,71.95,77.76,81.87,2,35,1,4,3,5,1,1982,5,14,4,2,18,5,13,15,10,0
1335,2,68.73,74.8,74.05,74.08,69.73,75.03,73.15,67.43,1,15,3,5,3,5,1,1988,6,11,4,4,15,10,10,20,0,0
1336,2,68.54,74.52,70.44,77.77,71.45,71.95,73.2,77.76,1,37,2,10,2,3,0,1982,6,15,4,7,18,10,4,25,0,0
1337,2,87.63,85.91,85.17,81.93,80.84,85.81,82.16,81.87,2,27,1,7,4,4,0,1993,5,4,4,8,26,12,22,17,6,0
1338,2,83.39,81.94,74.2,81.45,84.08,83.39,77.97,73.66,1,10,1,12,3,5,1,1983,5,14,4,3,20,15,10,0,0,0
1339,2,88.92,82.26,88.92,81.93,87.09,77.77,82.16,88.87,1,20,2,3,5,6,2,1982,5,16,4,5,18,12,9,25,6,0
1340,2,81.75,83.48,81.56,81.03,77.45,66.34,73.34,73.66,2,23,3,10,3,5,1,1980,6,20,3,2,20,10,15,10,6,0
1341,2,77.81,68.14,63.08,81.45,80.78,83.06,82.16,81.44,2,30,1,10,3,1,1,1990,6,6,5,3,23,15,9,20,20,0
1342,2,60.51,63.8,62.94,62.5,58.93,72.49,64.44,62.2,2,15,1,4,3,5,1,1990,5,8,4,2,20,15,15,20,15,0
1343,2,79.12,82.63,88.92,87.98,88.87,83.6,84.44,78.89,2,38,2,10,5,6,1,1982,5,15,4,6,20,10,12,20,7,0
1344,2,79.66,80.2,77.81,77.77,72.97,69.74,73.34,70.33,1,12,2,8,4,5,2,1982,5,13,6,2,35,23,26,18,0,0
1345,2,83.52,78.93,85.17,81.93,80.84,77.77,77.77,78.19,2,37,1,15,3,5,1,1983,4,15,5,2,39,37,35,19,18,0
1346,2,72.59,87.29,77.81,77.77,84.08,80.85,66.67,77.76,2,38,1,10,3,5,1,1982,6,15,9,11,30,20,10,0,0,0
1347,2,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1,22,2,2,3,5,1,1983,6,15,4,2,30,20,20,20,10,0
1348,2,64.31,51.31,55.58,62.5,63.58,66.66,73.38,59.23,1,12,1,1,2,3,0,1993,5,3,7,9,39,18,20,0,0,0
